id	filename	md5	size	state
e09ee593-d898-47ef-be83-a7deff259e4c	3c6e4e6a-33e1-4993-8f9e-7dff6540e0c2.rna_seq.star_gene_counts.tsv.gz	783ea47b3a172af741715dd19a498e30	383881	released
48bde605-8bd8-446d-96d9-26f2e6f5a3c6	60fbbdb3-cccb-457e-b005-ca76821a8309.rna_seq.star_gene_counts.tsv.gz	e7002caf6c6c3ff2cced1a4eeba9ce7f	376397	released
030297f8-5d68-4c5d-9199-cdc8eaa777ff	371ebc00-c317-4c33-bd75-f806fab2bbb0.rna_seq.star_gene_counts.tsv.gz	9f1731757440d06ab8597095f50bfcad	376163	released
948745f7-fc11-443a-86ad-3bc0bed22eba	44c35ebd-3060-45e7-b136-d6c7b2f312f5.rna_seq.star_gene_counts.tsv.gz	8b7d1b49a1064229b6ed0546327c6f15	431875	released
2c810839-8f9b-419f-a285-173b5cd18236	a143dee6-cfd0-4444-8df6-ee8dd46f73d7.rna_seq.star_gene_counts.tsv.gz	69eacb80ddc12883cf9070c53073faf5	424561	released
cc64e3a0-1fe2-437e-8be8-6b0e91515a11	3f974833-509f-4263-9211-b9f3f93d779d.rna_seq.star_gene_counts.tsv.gz	e4c051f055bab77e67f5813dbcf7aac9	423957	released
4cbfbbe4-95f4-4690-90ec-d841897613ce	d02c09d1-f21d-4fb7-942e-db430c0f0649.rna_seq.star_gene_counts.tsv.gz	3a4e966b65315b87fd9cd538bf041e05	425101	released
bc09c0fb-0f3e-4d51-912f-4cdab70c1721	735358a1-cb2f-4ce6-960a-042fc77d7b7b.rna_seq.star_gene_counts.tsv.gz	902a5fd2486dac1a243e611c7c82d0d1	378577	released
1f831118-3584-494c-b57b-7d704c46e6a0	98127974-32fa-42d2-8b4b-d78041b0ea02.rna_seq.star_gene_counts.tsv.gz	cea1299e0f880eb6b75db94a0c4c80ea	395462	released
e64e75f5-f39f-421e-8420-5b5f150a2fb6	55d85da6-ebd2-435a-bc96-c29e0b6d60d3.rna_seq.star_gene_counts.tsv.gz	80a2a5f1123e8ae6108ee228e91d5af6	381809	released
78b2e14d-0b0e-4fca-afd4-d76f83dde097	61e0223c-60e9-4507-878c-1f6231f4c93a.rna_seq.star_gene_counts.tsv.gz	f1a7cec0941589ac1faff4b11d768e69	384200	released
9f3dd299-3c43-415d-a7d7-e9d4aa4690ed	629a53c9-fbd0-464a-90a7-3acce8b0c62d.rna_seq.star_gene_counts.tsv.gz	433f70b28d5d5a4184700b12802abd02	373515	released
5c89478f-59a2-4f60-97e8-1775b949dbc6	eb469f68-263a-448c-9a06-533faadbacc8.rna_seq.star_gene_counts.tsv.gz	4f13f91011c9e6ac0bca8cba8f4cbf14	375189	released
211c4969-953c-46cc-b644-e90fe6962e58	5756b17a-d15e-468d-94f7-14b8896c8480.rna_seq.star_gene_counts.tsv.gz	3ef421d235f9322ecb34a2291f45bd3f	382234	released
e2202d78-42bb-4f5a-aca1-0654a81dfc7b	9ce50d67-ceb9-450a-ae50-8f78c377f761.rna_seq.star_gene_counts.tsv.gz	59026b5ea70140b5bc77504c4a560c13	385853	released
6262c65f-7a05-44a2-b306-f803443eefeb	50f012e3-a9f9-496d-a9c8-59705d40e666.rna_seq.star_gene_counts.tsv.gz	071e8d71e53e448356637c6e0238bd00	394567	released
3ebd6b8e-bd81-4e17-b61e-4f9995f7f8db	859ec042-2197-4b0d-b7f9-79a5fe2b117b.rna_seq.star_gene_counts.tsv.gz	5b91a31062ff43517b61fb0f73fba25e	393393	released
256b6856-9d6a-43dc-b80d-f20b11eaef1b	e3a34ec2-bc92-4423-9654-1632e20fdab5.rna_seq.star_gene_counts.tsv.gz	8814334a152788d11f502a9bfb75d808	389186	released
8e445de5-8d4b-4968-8039-bd325c1244fb	4690b1ce-7751-47b1-9b4c-865b571886fc.rna_seq.star_gene_counts.tsv.gz	21dac6a0c1441a0edba2fc5f2689f0a2	388240	released
f8fcda33-5744-4ce1-a0ea-a330f944bc8f	7b3b652b-1531-4d37-b27b-cf1aaa5a228d.rna_seq.star_gene_counts.tsv.gz	62ee2031a88cbb9074efafd02b0c1c99	389289	released
4794605d-62e3-4189-9a57-ca52758f9241	d286a7c3-e746-4bca-9ef9-070747f75d09.rna_seq.star_gene_counts.tsv.gz	711953e191ecac9fee489fd34954ae47	382127	released
d45246b2-54a8-4461-8e06-8d026c6a1a1f	584b8168-034d-4e8a-9c4f-db42a6969c66.rna_seq.star_gene_counts.tsv.gz	279edc505afcc824b92026b9e8e5a7d6	397091	released
cff0f0ff-5aef-41e5-be03-5cc2eca5ff8f	7d7e7aad-fb40-455f-a4b1-67d2398c7ec8.rna_seq.star_gene_counts.tsv.gz	aafb67bd6a0f91bc23247551722d9dfc	422896	released
b0306920-625e-4a27-9683-f8ff6886f22a	8f5d52f3-fcbd-4efa-b6f3-b774cd764730.rna_seq.star_gene_counts.tsv.gz	526fc816b032eaf907ef64e35836b81f	412855	released
16ab8ef3-5180-4034-a88b-3bde18117677	3b02b0af-fef1-4a0a-bad6-4e715bef8e45.rna_seq.star_gene_counts.tsv.gz	acdd834e3351fb73580f828b18e58d35	400526	released
08b4f65d-1b0d-44f6-b71b-73f3046f8690	bbc1f69d-b48c-42c9-85f7-e39b2d0193e6.rna_seq.star_gene_counts.tsv.gz	44fb5ae07d14b064d42fc8727e5bedd3	390919	released
b677112e-f6b9-427e-9f48-62e631c5d580	ae7766b1-06b6-453c-bdb9-741ede719abc.rna_seq.star_gene_counts.tsv.gz	e2eb456edfd864641b322f2c1712b32b	376869	released
08cd0b7d-ecd0-4c3f-bf37-2358587bcea0	abd2ed86-7f06-40eb-b336-fef7888a7d41.rna_seq.star_gene_counts.tsv.gz	13da3663d481177ac138069f2ff5d080	395015	released
cb5416cb-d484-46b3-b174-9539a2a083c6	38a4f6d2-4603-496d-8a34-711cad5b2771.rna_seq.star_gene_counts.tsv.gz	29d93162a1e5e30fd6a5221ab46f5c8e	396731	released
7cbd5cdb-81c6-4e20-bcac-4151b143f312	8ef7a34e-e44c-44a1-8a0d-81e5634bd3d6.rna_seq.star_gene_counts.tsv.gz	bd09caa55b36340b74674b1e7c1afc9d	390764	released
8cf1b83f-66f3-4694-9d27-cb7be56a36bf	8fed7f5d-bef9-4be3-adf6-97352da5a318.rna_seq.star_gene_counts.tsv.gz	73f363e008fcab0481a3181af3762c43	392755	released
1818ab45-42d6-496c-bb13-735d1c4296aa	4c8ce5cc-17c8-4585-9e3c-600501ec8433.rna_seq.star_gene_counts.tsv.gz	f9ac0413277a5388860de13a6ce9efb8	383890	released
48a9660e-3d8a-4dbe-9177-e14d0a88702f	88285790-389c-448b-99d5-27eaa900987f.rna_seq.star_gene_counts.tsv.gz	168ee798a120db90e3113d01c2c98c8f	390142	released
0385d184-4d13-4962-9371-8edad53dca03	4ed93b93-eb1b-4892-b7ef-72ce87dfbbff.rna_seq.star_gene_counts.tsv.gz	8f73f166c586734ed2e3eb4e3953885f	379925	released
5a73579f-d67f-4442-ac5a-225474814c27	1ddbb86b-a89e-4673-b951-d33ddbabe336.rna_seq.star_gene_counts.tsv.gz	7d80b971ded4f7ac4e0a8eaa4c66c4eb	397191	released
d3336505-e9fd-4376-86bb-b7da51d65cfe	553beb25-d7f7-460a-9f7b-c7ca92287376.rna_seq.star_gene_counts.tsv.gz	1e1b11eaa9b6b748bf13d7c629c1fd4b	426111	released
2113a043-bccd-466f-9114-bd092348ca97	868dcb19-1aca-47f2-9ca1-f87d9d77e118.rna_seq.star_gene_counts.tsv.gz	492f7f1096303f389dfd734f3967c451	386687	released
22fb7727-c22a-4183-a175-629223cf9794	297c7a22-d602-4c35-bc5d-72d3ab802c59.rna_seq.star_gene_counts.tsv.gz	50261986d0fc1c19ff796fa94e99a38d	388383	released
ee8d7543-e4c5-4837-9935-a759f49c2439	206bb04e-ebb8-411e-8740-e1ab7edf98c2.rna_seq.star_gene_counts.tsv.gz	a02051011d6ceea1436b7111b3d44a8f	392554	released
3d015bf4-06df-4c8a-b488-47789b3dc81f	9c860f33-40ff-4f0f-86f1-d02b7234e2ba.rna_seq.star_gene_counts.tsv.gz	b4fb3f54dbe7413a1205822eec6c5221	400458	released
e8f87532-82a6-4f0f-9760-cb29874fcf0f	9ddafb10-6b28-4616-ab47-a27462d5292f.rna_seq.star_gene_counts.tsv.gz	c8e351c410f447f1e3cca76e3afb98c7	405769	released
ca7b8f26-4f7a-4eef-9727-abcd77fd0840	5e52f92a-edcf-4f1a-bb6d-6f80cae3756d.rna_seq.star_gene_counts.tsv.gz	13e5a50b38e7bbb5f2adc001509c4e2b	398845	released
55ca7a83-c0d2-437f-9c32-27b63fcf9c77	21ab1bac-df1c-48a8-bc74-257cfe1adcd1.rna_seq.star_gene_counts.tsv.gz	c5642fe55d90bc5e8fc68dfafe4864ae	397573	released
b303eaa3-88de-4022-9dc0-89268f4c54f7	1a781349-8d25-4af2-aef0-65e3418396a2.rna_seq.star_gene_counts.tsv.gz	8265dad99cf10d4ea7e77c4af59454b0	388585	released
add30130-b91b-4888-bc66-aca61345084d	0aae5c22-49e1-4de1-b558-4803fcdfd1f6.rna_seq.star_gene_counts.tsv.gz	0f0712fc2fc42b7ffde8a3935905145a	403396	released
84a0a353-6429-47a1-b922-ae4d88a918c6	e6ece113-6882-4ac4-8a56-a65bd82c7d9c.rna_seq.star_gene_counts.tsv.gz	0fbbda8c15c355a3d29bf31cb1f3ab5a	405077	released
086c0906-c3f0-4b4a-8172-fe3372f8f588	dd5cb830-1960-47c2-8197-c9daf08602b0.rna_seq.star_gene_counts.tsv.gz	441edc5e55e853ff2e146abadb0f1a6b	417012	released
80419d5d-c335-4089-8e9b-89f78f27e8f9	5a5c4d90-69a6-4670-837a-8c44a6adc4a5.rna_seq.star_gene_counts.tsv.gz	c015615fd00f6987151e86f8df7c5938	403507	released
84f06f48-ace5-4e2e-bf13-d2a648a8ca6e	09daf328-dd3d-4523-80a9-822ecb7a0f11.rna_seq.star_gene_counts.tsv.gz	5eb47e4b2a52000723f08f908dc027ec	403870	released
4552e5f1-99a8-4663-be69-03dff17b9ec0	b950edd9-a0c2-46a2-9eea-2f3dfb46626f.rna_seq.star_gene_counts.tsv.gz	d029be18739e14558be048db3e6875d9	397296	released
ba66d155-b85d-4326-aa3e-5c2f7c7a8eaf	02d40c32-e800-454d-aeb2-cc30b6d34044.rna_seq.star_gene_counts.tsv.gz	7019038a7f334ddbdff6f99f6c393c01	425845	released
0c37a621-9de0-4421-a628-65e37ab3708d	e92fef30-629c-47f2-b8e5-214f01bb8c91.rna_seq.star_gene_counts.tsv.gz	6516b1c8185036475cf5996992dc59c1	402356	released
fdeb173b-bb00-4f5d-b358-c40d39ccd846	2ffd541e-b636-4c80-9f50-526c90a29cc7.rna_seq.star_gene_counts.tsv.gz	2d24146266260ef28f04d66064b3d9fb	407939	released
367840d8-e3d9-4ef7-b5eb-b4b28b862a0c	3d11f804-7d91-41ef-9feb-280cd3f70432.rna_seq.star_gene_counts.tsv.gz	838dfeda731ae0933313148ac279ab4a	443904	released
7271d37a-2b04-4024-b4e4-f368882cd156	ecfd99d0-848a-41c6-be9a-c3196a31327c.rna_seq.star_gene_counts.tsv.gz	51305579bf404fc2196eb1ef050953d7	396863	released
c99fb386-4a49-4e6c-b823-824388195efe	c8ecafcf-e06a-4c62-958c-e883c6c36305.rna_seq.star_gene_counts.tsv.gz	946d3e135a96a19de37aa814a954cd92	409129	released
e53e5b48-9639-467a-a70f-c18f105ea8bb	3f93234c-2a27-4a28-8c0e-066c4076a289.rna_seq.star_gene_counts.tsv.gz	9465095330c8320124b4b815ca83d8c6	410410	released
98a75b0a-d1b5-4f91-ad1b-4fd5431610fb	e4ec3414-5c3a-4467-ae97-090e4749a3c5.rna_seq.star_gene_counts.tsv.gz	4255cd8da9376d509885c6e0cdb4b846	382745	released
c50a5f21-4224-4ace-b22e-c63e06b2acf8	af819a79-da13-4ef9-9bc9-bcd1a270ee6d.rna_seq.star_gene_counts.tsv.gz	35990f0edb69a4b20bc1cd8eb8e773aa	418710	released
f365cab6-2eea-4415-9f94-2b069e0fb2cb	f6875ec9-8d52-4c3e-a06a-4b1f9ddd012c.rna_seq.star_gene_counts.tsv.gz	ae8b3d669de0d8d6feb82faaa337c18d	402899	released
fb21927a-fd81-4812-8f0c-f161fd67892f	8786c9b7-81e4-489e-b6a3-31af75081c83.rna_seq.star_gene_counts.tsv.gz	36cf46e875bd66da606a0f80460a8192	396874	released
57719fd2-0fc5-4b52-9201-2f5c7b8e6248	273f86f4-102d-4046-aaaf-51e131f3957e.rna_seq.star_gene_counts.tsv.gz	0815961de571cce86965aca856b7080e	406074	released
bf4aed32-696a-48ff-adcd-a939dd3c816f	cc357a47-3cd9-4cdc-8faf-c8bf3678ced1.rna_seq.star_gene_counts.tsv.gz	375bb192d8927036edb330658ab43638	413968	released
67c6259d-14ed-48ac-b713-b3b04b6aa7e6	8a8849aa-91ff-4c9c-b03b-abe727b15fa7.rna_seq.star_gene_counts.tsv.gz	e567a33e0639387f0805246d1ea9298b	397509	released
7210ba91-3914-4d9e-92e7-0b0d770b2f9a	b563b539-c5b8-4a84-a3a9-1fe65d9da284.rna_seq.star_gene_counts.tsv.gz	a435d6b6e857fdd14698f2f75a0b3dfa	398373	released
fe8c0634-b41d-400e-a6df-9caa3d3c11bc	230cb582-b1a2-4bcc-9729-6e2025569d6d.rna_seq.star_gene_counts.tsv.gz	3d7547531f9ead16ddddd8ad8da0c0a8	420764	released
03d42753-1a7a-4be8-9d9e-f61a79d5f87f	c4b5f40e-746d-4661-94d1-44a897d09c53.rna_seq.star_gene_counts.tsv.gz	624522a5bcf56761946afdcfd5e29a9f	417940	released
fb835020-0e95-4c32-8331-d771c7daf69e	a049093f-b993-417f-b43b-38495f4e8e0c.rna_seq.star_gene_counts.tsv.gz	39a2b1c008b38ef3d45b1a1aa6eb9a1e	411566	released
ed348747-13fe-468c-ba15-5724d004cd69	eeddc278-6ace-4e24-9bac-645008b58433.rna_seq.star_gene_counts.tsv.gz	25d6d57218882e859010aee7435f3090	419134	released
5958591c-439d-48e2-9c61-6f06f16f2ca1	0be5108b-214b-4f98-845f-8510db7875ec.rna_seq.star_gene_counts.tsv.gz	6d16a9e18eaa5ded24c4d5e070927281	376117	released
a17a02bb-aa0a-4613-9bf2-6a9369100a59	bc9080a5-4f14-456d-8d8e-16e693cd6b85.rna_seq.star_gene_counts.tsv.gz	1dc2f48d20cc181d53fa89241773d69b	407402	released
fd31e378-0ba6-4af6-be29-3a884afa1725	06aa2c35-7a9a-4173-b622-c6265d628b18.rna_seq.star_gene_counts.tsv.gz	d6df913e7cd364a0f1172fa5c1e1eb3d	404009	released
d86f748d-a73d-47a8-8e7b-64cefd0eb87e	93d1c25c-eac6-4548-a108-060fb616f35a.rna_seq.star_gene_counts.tsv.gz	229a7aed9e239f7e113cdee65d6b457d	428148	released
98ffe7c2-110c-4745-8e78-dc8d600c93e5	390b5b19-dcff-4a8c-96e5-c6e40dbcd44a.rna_seq.star_gene_counts.tsv.gz	7872b8ae85d27fe6629eef3097540484	407510	released
65f61a62-6958-4c32-8e63-b6943ce94295	62903f31-1264-489f-b219-8e5099d7a797.rna_seq.star_gene_counts.tsv.gz	6be321920be688299f5dea6111a5522c	387033	released
9b57c1cf-24fb-4292-9e95-7c567746b392	d32ad29d-54fa-41df-94f2-394f2bc2a241.rna_seq.star_gene_counts.tsv.gz	ee8daf479af6e5becac964967bcfba0b	380634	released
0f648b8e-10dd-4e95-9317-1863f78af943	4e21b502-1c64-4df5-a6cb-5351fc8fbc7f.rna_seq.star_gene_counts.tsv.gz	078508ad926515b80d0fc38286446d0a	375252	released
33b6ce5e-f752-414f-8ea6-e2214de2f933	29768015-c244-4215-8c87-974c2fcd3835.rna_seq.star_gene_counts.tsv.gz	1c737050492b48fc77e868deb57c2c9b	378275	released
dc425f1f-1ca7-4ee4-91f0-9e1bd52d58eb	48f5faea-faf8-4171-b4cb-bdaa75c306ea.rna_seq.star_gene_counts.tsv.gz	c38d9a9dccbf6d6289320c37da4f4ac9	367768	released
09ba8326-7361-4ca1-ab1e-b2e018092536	738efde7-2053-4850-8ae9-eca981c1bf37.rna_seq.star_gene_counts.tsv.gz	abd3307b380e412a25596dd0194023a6	385929	released
3edbc66a-f7dc-4cc1-ac30-43c8b623f7e2	acb9a857-0a68-412b-8e9c-3663c5087c33.rna_seq.star_gene_counts.tsv.gz	cf8295e3c1269faa8bf76be866d746b4	384773	released
f164a1cf-b9e4-4784-be60-b79a1ade9f69	4de6cdfb-b513-4d38-afc9-e979b75edbe9.rna_seq.star_gene_counts.tsv.gz	d3659cfe0f11d9a0e55755c3e6bfb269	410067	released
6000120a-95f8-4ff9-a214-065fe84c19c1	9b5cedc1-a677-4b9c-9aba-c77fa4a88d78.rna_seq.star_gene_counts.tsv.gz	88bfff0e62a8ed5ef3a688cb52a20ff7	394135	released
121cb1e1-750d-4097-b922-fdc88f7e45fe	a01e1e2d-ba9e-417c-9a77-46363b3d731e.rna_seq.star_gene_counts.tsv.gz	a79d725e0cc49c2948962bbb7e97e7e9	412725	released
e411bdde-921d-4c9f-b2d7-8eadab48d816	23c5d36c-d35d-4976-845f-d937c16a7e69.rna_seq.star_gene_counts.tsv.gz	3e9197d6ede3fe8d64c06e014a6038e0	397583	released
3b3526aa-9bb1-4d41-966e-c1a3c59f496e	ef891621-b0cc-4f73-8c97-e055b2e52b3a.rna_seq.star_gene_counts.tsv.gz	68024da6a78f1f7f9909f0eb4811bead	412276	released
abe0fb30-f3e5-4897-a25c-349a45b1ce33	d19f883f-d41a-4f3f-9a3d-44e274d84d69.rna_seq.star_gene_counts.tsv.gz	b1aed48132221a89fa188f321d4001f7	385037	released
73d319e7-f469-437f-8251-757c3b3be824	b751fd94-5962-455e-81d9-faa7fed62440.rna_seq.star_gene_counts.tsv.gz	62b8b4a30a6203fa3be5b59b3baf0d70	383524	released
64645c64-d674-4def-9dc0-0f471ad58de3	09419b40-c4b6-48c9-b7d8-5ec789a53395.rna_seq.star_gene_counts.tsv.gz	fd09318a0c2734e78c2055d8028aa9c8	385224	released
e9973d73-92d0-473c-b300-2098d8b384e0	ecec2276-fa43-4b7a-afa6-2d06e190c4b8.rna_seq.star_gene_counts.tsv.gz	66ea0cda879969cf2d10ab374975582f	379119	released
6c017221-a10c-4118-864a-23ba77fecb56	7281a284-f3ba-4387-8839-c7b03f838641.rna_seq.star_gene_counts.tsv.gz	0fc7136aa549f02e13621967119575fe	381632	released
c510422f-dfb7-45f9-8357-aeff9846399a	609636a7-db99-414f-af81-fc8029b9e6c0.rna_seq.star_gene_counts.tsv.gz	b07e4c5512f359bfe35a7337a906ee0a	392892	released
68448063-8dce-443b-af6e-08a72f2f93c2	edae72f5-8971-40ef-ade1-a00cb486fbe5.rna_seq.star_gene_counts.tsv.gz	0ebb6e8248296a8d0985158b157d7eed	409400	released
fc5dfa24-b66c-4b04-9d84-355fcdb8f464	28e9ff67-c614-4c43-8425-94202a610ea5.rna_seq.star_gene_counts.tsv.gz	fccf4e588525295fc8c894e7001013ee	398987	released
65e4ad33-fc32-4b6c-ade1-20360ee12570	670e20e3-46eb-4971-b1ac-c92a82fb807c.rna_seq.star_gene_counts.tsv.gz	6ecbf45fc0005547a68ac0b155381a37	425754	released
c04d9084-26e5-42ca-bc1f-f885f30942ec	f5414cba-ab89-4eeb-93c0-e27ff2209cdd.rna_seq.star_gene_counts.tsv.gz	b7285d88f3315f329dda2848302ffb79	414967	released
ff5e5011-65d0-42d1-bff9-4663e8d93aab	fe87790a-b3f8-4a88-b7e1-43ee7d4f9949.rna_seq.star_gene_counts.tsv.gz	3e4ee50d8925024b3d8888dc00deccbd	411698	released
e590253d-aef5-496c-9a06-72430ef81446	943bd33c-4a23-431a-93a7-a10336f7a082.rna_seq.star_gene_counts.tsv.gz	67e02bbcf9dd3a54acc05e0692cec7a4	401072	released
472b747c-1726-4453-ba0b-eec325e9cadc	b8b5b43d-5225-420e-b06a-8a82e4e57d02.rna_seq.star_gene_counts.tsv.gz	214a400c3283df35e5bc14d7eefa5024	410195	released
0e747830-b067-4c1c-87ae-4270b3bb2a9e	7c10779c-679b-4c08-8823-d14759267c66.rna_seq.star_gene_counts.tsv.gz	cce3aa74f788749871ec690c18d5b6fb	403288	released
876b737c-4b45-4155-ad1a-d99d1a69282b	401dc807-be3c-48d2-8fff-22f5b15a1784.rna_seq.star_gene_counts.tsv.gz	4538ba37a42f8d57b85ed5802e705350	398269	released
066d58a7-b6e1-431f-8005-75eef01f9815	3a73db4f-a6ec-4a03-9cdf-36770333eed8.rna_seq.star_gene_counts.tsv.gz	228455d809fa1fc3149f085a50a3fd49	385133	released
a0b0dfdf-4a54-4acd-8bf6-368b32bffd5a	fce28d9e-a845-4ab2-ac7d-5970356a8d72.rna_seq.star_gene_counts.tsv.gz	5d1e473bbf9bb398535b00bf08d3a671	410947	released
8452c390-239e-4f05-b1e9-5619a4aa28b4	20141f55-47ef-4a20-aa7a-0040af69415b.rna_seq.star_gene_counts.tsv.gz	00079cd8a97e2d9db3b2100126eb26fc	406808	released
58e1bcc8-ffe7-4077-8897-16d5d4aaf9d6	11f40cd4-cc89-4b71-8457-2b58b29a56f4.rna_seq.star_gene_counts.tsv.gz	687f9a3058efaaa72841fcc7547bf820	377260	released
774b62b2-7ca9-4471-b97e-4f204ede2420	423625b3-9693-4b17-a243-837bf3d6b379.rna_seq.star_gene_counts.tsv.gz	ea6eaf9a40067aad16400b6e3126b468	395930	released
7e1699b3-9fa4-4f0b-a9e9-d9b04be38b93	cade3a69-f4ce-428b-a0af-1daf75323d3e.rna_seq.star_gene_counts.tsv.gz	3e5bbf3b473af4b203b5dbaccde84841	397220	released
5988ee44-e371-48a8-9c56-56dd816fc056	62cc1f3d-f810-4cff-b36f-1dcbdd7f9ff7.rna_seq.star_gene_counts.tsv.gz	c8a7bb6ddc945c331f868d080603f125	385995	released
5cf81ab7-4406-4efd-9411-29279296f75d	ae2042a2-72d4-41bd-80a0-0ce03e476d0c.rna_seq.star_gene_counts.tsv.gz	f433664b6f5746d05e2123aff0f1cac3	406784	released
380b5bf4-b84d-40e6-82ca-3efc811e74d1	fb5f5a00-071a-4fdd-ba39-151ed8b919a4.rna_seq.star_gene_counts.tsv.gz	cd05c891f3a73fd11f2c86dc0d95d97b	408782	released
6d02207c-8a2d-461c-b275-b460998ff94d	749e7e63-69bf-4135-8d3a-8519c1182020.rna_seq.star_gene_counts.tsv.gz	85ba0869cb06371c17497c88b598b152	408842	released
a7899f96-8345-4ebd-b474-95925f944301	123390c3-4fe5-4642-8acc-102689b02821.rna_seq.star_gene_counts.tsv.gz	c16984e46ed3ac677e15b9f4a4f3eaf2	379334	released
c41d7d33-b432-432c-a6ac-befebb7febf4	7007ea07-1af2-4c48-a61b-7fdf5c024978.rna_seq.star_gene_counts.tsv.gz	0ec64f3f317fdc41ec133b87fee53e67	428771	released
e95ed6b6-715c-4a26-b364-01aaa2b92d3f	99aa4d77-cb88-457a-a000-8b8b6e4426b2.rna_seq.star_gene_counts.tsv.gz	8accdd3fc4e85394f91da665214ed2dc	418308	released
21151896-20a0-44cc-ae34-922ae64e11cf	894a1d30-c381-45aa-884f-3ab774396e9b.rna_seq.star_gene_counts.tsv.gz	ce261d03639ad549652208f6a23f8398	422084	released
e255ca74-04bd-454b-9a87-7d51a11bf2c6	4bbed194-82eb-4ad3-b84e-43165876fd1a.rna_seq.star_gene_counts.tsv.gz	0e8282cc82a6431718f0ad250e78a5d6	387840	released
83658be3-6350-4022-a56c-e20b3040baaf	8ddf8f46-2922-4de9-9421-723bd5cf4d32.rna_seq.star_gene_counts.tsv.gz	2128838f50019099042a83f94228946e	410463	released
20408dad-f754-4c76-9633-3de3bf3c513b	8b8f7c5d-29a6-42a6-9d87-4933c1ed2cc0.rna_seq.star_gene_counts.tsv.gz	86fef021b716576ca359642d5140dea5	400859	released
9796afb2-f73f-483a-bb8b-af581ea43ac6	3391e783-56ec-4de1-b8f4-ae701e093fb3.rna_seq.star_gene_counts.tsv.gz	89b13a6a53a8de200ff39dcca6bfbdfa	414694	released
b6fd50ad-2833-4a8a-86ab-9c1fe69ca8b7	9e8b535f-7a73-4fc9-98e5-40fda4852f38.rna_seq.star_gene_counts.tsv.gz	c761c766d44842e2f2711cfd966ddf43	406632	released
2597403c-4f5b-4bd0-962f-c761a1aae848	96f81247-c246-4a32-be7a-08dd45810659.rna_seq.star_gene_counts.tsv.gz	4ec8a991b4eff61dacb864aabede006c	400248	released
49f90542-bba2-4b91-86f5-8a62735bb897	28bd4d03-ce75-4fb5-a8ea-028024b53ad2.rna_seq.star_gene_counts.tsv.gz	ce82421c1bd5666ae7bfccdbad21fc0a	407514	released
b6de0aa6-b88c-49c3-83bf-940d2427b36b	3b8a431f-efd9-4d3e-93f4-60d84df44c1f.rna_seq.star_gene_counts.tsv.gz	a7eb25b8110148ed457e23f1fc8a9668	407476	released
357d1ae4-a29c-4b7f-b1b1-1b7d7dccd13c	207da9a9-921b-4e9f-8879-165f24be28b3.rna_seq.star_gene_counts.tsv.gz	e43105cc4bb2accc388ca296f91b7c42	409846	released
1aab1cb4-5c97-490a-98ec-0413313df6fa	d07a99dc-1a7c-478a-8133-a04671771a5d.rna_seq.star_gene_counts.tsv.gz	24a36eb83bee4ae737c9edf8d5cb1f9b	395763	released
717afed0-7e0d-4acd-b255-12263353b6b6	d8fbece8-9302-47e5-8d86-9d91d62e55f5.rna_seq.star_gene_counts.tsv.gz	d413d3598e9c457ebeca5ff43ab4775b	405403	released
05c7b8b4-cef6-4eae-b7d2-1e849218fcba	48d519b0-835d-4b06-b86f-55921b88a367.rna_seq.star_gene_counts.tsv.gz	3fe2bb299d2fe279876b83f617967be7	401293	released
d9e0f401-da7f-4a72-9bf0-afde4d8db21f	e4291acf-4425-4211-ae80-0d5f14c7b6ee.rna_seq.star_gene_counts.tsv.gz	c09c9d71944d34f2aa701e442ba9f46b	404540	released
44bdbaa4-5a4d-40d2-94cc-e2541cb4409a	0f840d98-c143-4d98-be6f-2b96cb535717.rna_seq.star_gene_counts.tsv.gz	579a6af0f331215b085b3dd72870f231	418657	released
7b2309c4-4eaa-4986-9a8b-8f34ae2b446f	b74e798d-b02a-44e3-a562-965a01ce2034.rna_seq.star_gene_counts.tsv.gz	cbdfdffb9bd5dbae487ab728f9b548e6	432707	released
1eb8e146-184a-495d-9d23-35d06fb196ff	635ce8d2-9653-4e56-8e5e-5ccb46da7a33.rna_seq.star_gene_counts.tsv.gz	24c436f1b22eb748604c6a9a9431ffae	435331	released
8f0d365f-1317-4c3a-becb-599aef88b483	c3aa8326-8270-4712-810a-8b2923be5e7e.rna_seq.star_gene_counts.tsv.gz	14925f6f7d10df63be5e31986a22098c	447524	released
02b0ad13-6eaa-4200-955a-283c9dfd327b	bf2017da-0eda-49f3-9f83-3f0f9b70bc5c.rna_seq.star_gene_counts.tsv.gz	3437e16951ffc1b98402dccdda62e66c	456093	released
634066c3-9494-4bdd-a135-6e02131fb614	a2f56843-c5a9-4043-9969-026731794bce.rna_seq.star_gene_counts.tsv.gz	10027e56555c9e34e4d06c26b8f86b6d	440786	released
bf8ee026-3c5e-492e-90c6-75d46da7588a	fb042dc0-5988-4c30-87a1-35b645c4b460.rna_seq.star_gene_counts.tsv.gz	c18b5dc70a7dd55a830bb80da03f5ef0	383125	released
a453685f-3a30-4622-9658-834b9d8702da	a4d44e43-d770-4ac2-a5bd-003ea7ed4269.rna_seq.star_gene_counts.tsv.gz	b34dd56d1995744c5dcbfa3fb499053e	356528	released
